Flatness ratio,Symmetry,Crossflow,Flow Velocity1,Flow Velocity2,Flow Velocity3,Flow Velocity4,Flow Velocity5,Flow Velocity6,Flow Velocity7,Flow Velocity8,Speed of Sound1,Speed of Sound2,Speed of Sound3,Speed of Sound4,Speed of Sound5,Speed of Sound6,Speed of Sound7,Speed of Sound8,Average speed of sound,Gain1,Gain2,Gain3,Gain4,Gain5,Gain6,Gain7,Gain8,Class Attruibute,Profile factor,Swirl Angle,Average flow velocity,Signal Strength1,Signal Strength2,Signal Strength3,Signal Strength4,Signal Strength5,Signal Strength6,Signal Strength7,Signal Strength8,Turbulence1,Turbulence2,Turbulence3,Turbulence4,Meter performance,Signal Quality1,Signal Quality2,Signal Quality3,Signal Quality4,Signal Quality5,Signal Quality6,Signal Quality7,Signal Quality8,Transit time1,Transit time2,Transit time3,Transit time4,Transit time5,Transit time6,Transit time7,Transit time8
,0.978444444,0.947361111,6.92005,8.843761111,8.497083333,7.084072222,,,,,1393.127889,1483.634278,1482.712889,1478.0695,,,,,1479.958278,60.475,60.475,61.30444444,61.30444444,57.625,57.625,55.48166667,55.48166667,2,1.371872222,0.57,8.184427778,1635.4,1546.05,1259.277778,1243.038889,1363.783333,1478.855556,1522.783333,1888.988889,75.61644444,31.99811111,12.83444444,28.42383333,77.57222222,56.3,57.22222222,73.04444444,73.00555556,91.21111111,91.2,89.07222222,89.13333333,80.02636111,79.69371333,120.8065556,120.1266111,120.8199222,120.1663833,84.53288389,84.19388278
,0.812377778,0.751455556,5.361933333,8.815244444,8.479183333,6.632005556,,,,,1106.465889,1333.511889,1484.618167,1478.594278,,,,,1480.380889,67.59722222,67.59722222,67.77777778,67.77777778,62.99777778,62.99777778,59.395,59.395,2,2.181761111,1.72,8.250361111,2162.861111,2128.3,1289.955556,1298.711111,813.9166667,870.4722222,1259.866667,1590.188889,65.59944444,63.86266667,20.88233333,61.36111111,61.67777778,44.24444444,45.41111111,55.93333333,55.82222222,74.73333333,76.06111111,69.24444444,71.40555556,63.53493056,63.27466278,109.5887889,108.8959667,120.6651389,120.0142778,84.496945,84.17697667
,1.023572222,1.01395,1.190488889,1.381766667,1.375105556,1.1485,,,,,1489.546889,1491.489222,1490.323167,1489.859333,,,,,1490.304833,55.35888889,55.35888889,53.2,53.2,51.1,51.1,50.7,50.7,2,1.184405556,0.14,1.315461111,3448.861111,3382.588889,4000.588889,4032.116667,5451.772222,5468.716667,5144.661111,5230.733333,25.70744444,5.111444444,4.094388889,6.997611111,99.97222222,99.86111111,99.86111111,100.0,100.0,100.0,100.0,100.0,100.0,83.76251389,83.70655111,119.8821389,119.7770389,119.9280167,119.8232667,83.72200278,83.66794389
,1.032433333,1.017605556,1.200544444,1.384727778,1.369433333,1.142683333,,,,,1489.3925,1491.315389,1490.143222,1489.679833,,,,,1490.132611,55.43444444,55.43444444,53.2,53.2,51.1,51.1,50.7,50.7,2,1.181927778,0.04,1.315033333,3483.922222,3420.611111,4043.822222,4070.811111,5455.677778,5468.433333,5142.566667,5240.083333,26.00577778,4.964111111,3.996944444,7.197111111,99.83888889,99.33888889,99.33888889,100.0,100.0,100.0,100.0,100.0,100.0,83.77165833,83.71512778,119.8962611,119.7909444,119.9423278,119.8379833,83.73198111,83.67812778
,1.010088889,1.008488889,1.171861111,1.37985,1.379566667,1.148977778,,,,,1486.386778,1488.419222,1487.252444,1486.7975,,,,,1487.213833,54.62333333,54.62333333,53.2,53.2,51.1,51.1,50.7,50.7,2,1.193094444,0.31,1.313922222,3432.011111,3369.427778,4254.566667,4280.244444,5525.738889,5538.705556,5149.755556,5248.922222,22.49694444,4.893555556,4.015333333,6.534,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,83.94035833,83.88505444,120.1294944,120.0242611,120.1759667,120.07045,83.89455167,83.84009278
,1.009983333,1.009344444,1.161388889,1.3706,1.369127778,1.137972222,,,,,1485.880333,1487.952278,1486.792056,1486.334222,,,,,1486.740611,54.25277778,54.25277778,53.2,53.2,51.1,51.1,50.7,50.7,2,1.198183333,0.37,1.304022222,3564.972222,3470.283333,4200.4,4231.955556,5510.622222,5527.811111,5152.9,5235.911111,28.14155556,5.031777778,3.924833333,6.936388889,99.98888889,99.96111111,99.96111111,100.0,100.0,100.0,100.0,100.0,100.0,83.96860722,83.91366333,120.1668167,120.0620667,120.2127944,120.1080333,83.92038333,83.86650889
,1.016494444,1.014527778,1.190788889,1.3482,1.346022222,1.116933333,,,,,1484.285389,1487.521889,1486.358556,1485.902167,,,,,1486.017111,58.21,58.21,53.2,53.2,51.1,51.1,50.7,50.7,2,1.211366667,0.54,1.288855556,2929.944444,2863.522222,4153.605556,4182.216667,5523.177778,5537.027778,5143.116667,5251.516667,45.0485,4.712333333,3.970944444,6.828777778,96.86111111,87.22222222,87.23888889,100.0,100.0,100.0,100.0,100.0,100.0,84.05946889,84.00419778,120.2007556,120.0977556,120.2469333,120.1439056,83.94433556,83.89134278
,0.972661111,0.9499,1.078911111,1.329966667,1.299422222,1.084605556,,,,,1381.306222,1486.917722,1485.745333,1485.278722,,,,,1482.513722,60.85833333,60.85833333,53.2,53.2,51.1,51.1,50.7,50.7,2,1.312211111,0.48,1.256283333,2223.883333,2231.772222,4251.461111,4283.277778,5507.016667,5520.527778,5135.388889,5242.783333,57.31916667,5.445222222,4.552555556,7.259555556,90.76666667,62.72777778,62.86111111,100.0,100.0,100.0,100.0,100.0,100.0,79.620625,79.56761167,120.2490389,120.1471278,120.2949333,120.1952056,83.97883833,83.92732333
,0.940277778,0.914677778,1.028461111,1.419072222,1.389716667,1.157788889,,,,,1333.784056,1486.454611,1485.254278,1484.7795,,,,,1482.642056,64.62944444,64.62944444,53.2,53.2,51.1,51.1,50.7,50.7,2,1.136838889,1.54,1.333388889,2361.294444,2469.761111,4398.855556,4434.45,5474.572222,5487.461111,5133.261111,5216.255556,60.86211111,7.6285,5.240944444,7.747222222,87.49444444,49.1,50.12222222,99.92777778,99.92777778,100.0,100.0,100.0,100.0,76.71123556,76.66091833,120.2898556,120.1811556,120.3380444,120.2314778,84.00876611,83.95384667
,0.544638889,0.5326,0.842077778,1.424727778,1.403816667,1.186722222,,,,,658.7642222,1485.873167,1484.655111,1484.162944,,,,,1484.599278,84.08,84.08,53.49555556,53.49555556,51.1,51.1,50.7,50.7,2,1.625277778,-1.41,1.386261111,1617.676926,1617.497023,4512.683333,4557.622222,5443.466667,5458.977778,5110.694444,5222.866667,29.3905,12.07233333,7.427944444,9.065777778,81.22222222,27.2,28.02222222,96.98333333,96.94444444,100.0,100.0,100.0,100.0,37.88742778,37.84844611,120.3370944,120.2280722,120.3872278,120.2795389,84.044395,83.98803333
,1.097538889,1.090877778,6.883377778,8.014588889,7.971905556,5.616416667,,,,,1484.179333,1486.658,1485.529556,1551.575056,,,,,1501.985333,52.6,52.6,53.2,53.2,51.7,51.7,80.475,80.475,3,1.279861111,1.85,7.441677778,5428.944444,4928.005556,5297.955556,5188.483333,5222.894444,5299.544444,756.1293,1730.594889,12.06316667,5.000222222,4.9425,15.69066667,95.60555556,100.0,100.0,100.0,100.0,100.0,100.0,81.73888889,82.80555556,84.20159556,83.87497,120.5278389,119.9141167,120.5700389,119.9587667,80.48719778,80.24504778
,1.11275,1.104638889,6.434161111,7.429444444,7.384727778,5.116883333,,,,,1484.147667,1486.625667,1485.498222,1551.5225,,,,,1501.948667,52.6,52.6,53.2,53.2,51.7,51.7,80.8,80.8,3,1.287733333,1.828,6.88875,5415.833333,4953.994444,5293.761111,5207.972222,5225.116667,5305.494444,1019.278278,1752.104444,12.49883333,5.236055556,4.942444444,19.25866667,96.07777778,100.0,100.0,100.0,100.0,100.0,100.0,83.85555556,84.50555556,84.19270889,83.88718556,120.5077444,119.93885,120.5496833,119.9835833,80.47950444,80.25851444
,1.1046,1.096916667,5.889911111,6.868644444,6.826755556,4.755272222,,,,,1483.968778,1486.447944,1485.318278,1551.343833,,,,,1501.769778,52.6,52.6,53.2,53.2,51.7,51.7,80.74166667,80.74166667,3,1.291644444,1.906,6.355544444,5401.572222,4986.155556,5295.766667,5222.561111,5231.111111,5304.766667,1032.097167,1712.299611,12.10744444,5.053166667,4.990055556,17.64133333,96.40555556,100.0,100.0,100.0,100.0,100.0,100.0,85.31111111,85.58888889,84.18981056,83.91012833,120.50045,119.9744056,120.5427667,120.0192833,80.48088667,80.27548389
,1.099077778,1.089055556,5.9017,6.8827,6.827011111,4.802327778,,,,,1483.904222,1486.383333,1485.253389,1551.253833,,,,,1501.698944,52.6,52.6,53.2,53.2,51.7,51.7,80.96722222,80.96722222,3,1.282005556,1.789,6.368977778,5402.294444,4986.027778,5294.244444,5219.405556,5231.727778,5300.561111,1035.529794,1641.688833,11.65572222,5.194888889,4.805166667,16.1355,96.52222222,100.0,100.0,100.0,100.0,100.0,100.0,85.6,86.17222222,84.19378333,83.91351611,120.5061944,119.9790722,120.5480167,120.0244778,80.48667444,80.279045
,1.102955556,1.094005556,5.926461111,6.870388889,6.817827778,4.794133333,,,,,1484.1265,1486.608056,1485.477944,1551.317944,,,,,1501.882611,52.6,52.6,53.2,53.2,51.7,51.7,80.82055556,80.82055556,3,1.280033333,1.733,6.363422222,5397.316667,4985.227778,5297.405556,5223.088889,5229.166667,5307.727778,1015.050961,1599.613,11.53611111,5.1575,4.751,17.40683333,96.65555556,100.0,100.0,100.0,100.0,100.0,100.0,86.26111111,86.73333333,84.18174056,83.90036,120.4874667,119.9615167,120.5293833,120.0067444,80.48315778,80.27587278
,1.096305556,1.087266667,5.898233333,6.876605556,6.827911111,4.834483333,,,,,1484.026167,1486.505722,1485.378056,1551.198833,,,,,1501.776833,52.6,52.6,53.2,53.2,51.7,51.7,80.69722222,80.69722222,3,1.279061111,1.689,6.371088889,5400.616667,4985.85,5294.611111,5222.355556,5229.9,5305.05,1064.986667,1727.269944,11.95783333,4.956111111,5.075277778,16.767,96.92777778,100.0,100.0,100.0,100.0,100.0,100.0,87.39444444,87.61111111,84.18676444,83.90672611,120.4960889,119.9694889,120.5379222,120.0143889,80.49006,80.28138889
,1.091683333,1.086594444,5.890927778,6.861472222,6.833055556,4.850366667,,,,,1483.895111,1486.372389,1485.242333,1551.112111,,,,,1501.655444,52.6,52.6,53.2,53.2,51.7,51.7,80.75277778,80.75277778,3,1.276705556,1.739,6.368633333,5403.866667,4986.461111,5295.633333,5220.888889,5233.3,5301.477778,1035.086278,1673.928556,12.37205556,5.128444444,5.093222222,16.69255556,97.24444444,100.0,100.0,100.0,100.0,100.0,100.0,88.36666667,88.88888889,84.19408056,83.914225,120.5062778,119.9807944,120.5491556,120.0251722,80.49492167,80.28546
,1.113844444,1.102544444,5.930811111,6.875377778,6.812516667,4.806416667,,,,,1483.804889,1486.283556,1485.153611,1551.066611,,,,,1501.576944,52.6,52.6,53.2,53.2,51.7,51.7,80.93333333,80.93333333,3,1.292644444,1.739,6.365777778,5407.644444,4983.905556,5298.155556,5218.277778,5235.433333,5298.766667,1051.421,1672.663556,12.09222222,5.209555556,5.029388889,17.35966667,97.33333333,100.0,100.0,100.0,100.0,100.0,100.0,88.76666667,89.33888889,84.200095,83.918485,120.5140111,119.9874278,120.5556,120.0330222,80.49631167,80.28886222
,1.096772222,1.089177778,3.163772222,3.717838889,3.697022222,2.589744444,,,,,1483.380333,1485.860611,1484.730722,1550.802833,,,,,1501.193611,52.6,52.6,53.2,53.2,51.7,51.7,80.5,80.5,3,1.296166667,1.956,3.432427778,5321.461111,5128.666667,5305.705556,5282.605556,5274.222222,5318.127778,1166.034556,1520.671778,10.23933333,4.787333333,4.563833333,19.94166667,97.90555556,100.0,100.0,100.0,100.0,100.0,100.0,91.12222222,91.48333333,84.15810944,84.00773944,120.4264556,120.1414611,120.4694333,120.1857389,80.461855,80.35007778
,1.101433333,1.091744444,3.182811111,3.721,3.694311111,2.588838889,,,,,1483.333,1485.813444,1484.684556,1550.788889,,,,,1501.155167,52.6,52.6,53.2,53.2,51.7,51.7,80.5,80.5,3,1.292188889,1.911,3.435033333,5324.011111,5129.2,5308.344444,5284.144444,5276.577778,5318.438889,1148.408667,1503.347056,10.08416667,4.700222222,4.691555556,21.33127778,97.98333333,100.0,100.0,100.0,100.0,100.0,100.0,91.14444444,91.60555556,84.16119722,84.01003944,120.4304222,120.1450944,120.4730944,120.1895778,80.46252167,80.35086944
,1.096877778,1.087438889,3.185466667,3.716933333,3.690905556,2.611105556,,,,,1483.290389,1485.772056,1484.642278,1550.767667,,,,,1501.118056,52.6,52.6,53.2,53.2,51.7,51.7,80.5,80.5,3,1.283383333,1.761,3.435766667,5325.3,5129.938889,5309.816667,5285.194444,5276.961111,5318.033333,1114.946389,1464.481389,10.33283333,4.6045,4.766555556,18.97994444,98.02222222,100.0,100.0,100.0,100.0,100.0,100.0,91.42222222,92.02777778,84.16372167,84.012305,120.4335833,120.1486333,120.4764278,120.1931389,80.46418056,80.35144833
,1.104455556,1.099094444,3.156983333,3.716322222,3.704833333,2.58245,,,,,1483.279,1485.756611,1484.628778,1550.784722,,,,,1501.1125,52.6,52.6,53.2,53.2,51.7,51.7,80.5,80.5,3,1.315583333,1.967,3.432788889,5325.033333,5130.266667,5309.922222,5286.738889,5275.755556,5317.233333,1105.7035,1455.836778,10.37544444,4.656388889,4.583944444,19.48322222,97.89444444,100.0,100.0,100.0,100.0,100.0,100.0,91.01111111,91.7,84.16369667,84.01363111,120.4347722,120.1499111,120.4780556,120.1937111,80.46267056,80.35118556
,1.102083333,1.088833333,3.204833333,3.72355,3.686805556,2.607211111,,,,,1483.302111,1485.781556,1484.651667,1550.781444,,,,,1501.129167,52.6,52.6,53.2,53.2,51.7,51.7,80.5,80.5,3,1.280094444,1.728,3.438761111,5327.127778,5128.861111,5309.183333,5284.666667,5275.85,5317.416667,1117.527333,1444.507278,10.28305556,4.926333333,4.694222222,19.94961111,97.72777778,100.0,100.0,100.0,100.0,100.0,100.0,90.37222222,90.75,84.16350556,84.01117111,120.4330667,120.1476389,120.4755,120.1925278,80.46328611,80.35095944
,1.095355556,1.086561111,3.171244444,3.724355556,3.699205556,2.601388889,,,,,1483.341889,1485.823611,1484.692611,1550.802833,,,,,1501.165778,52.6,52.6,53.2,53.2,51.7,51.7,80.5,80.5,3,1.291227778,1.9,3.438133333,5324.816667,5130.95,5307.627778,5283.194444,5275.111111,5317.594444,1152.652556,1454.049278,10.0745,4.739944444,4.63,19.38661111,97.98333333,100.0,100.0,100.0,100.0,100.0,100.0,91.43888889,91.98888889,84.16037389,84.00976778,120.4297556,120.1441833,120.4726389,120.1887167,80.46216111,80.349875
,1.096577778,1.090722222,2.184272222,2.578455556,2.568733333,1.797683333,,,,,1483.364667,1485.847778,1484.715278,1550.8175,,,,,1501.1865,52.6,52.6,53.2,53.2,51.7,51.7,80.5,80.5,3,1.307094444,1.994,2.38695,5308.605556,5164.35,5301.727778,5291.422222,5271.327778,5298.6,1181.680056,1453.447611,9.249666667,4.553944444,4.309722222,24.32466667,97.89444444,100.0,100.0,100.0,100.0,100.0,100.0,91.13333333,91.41666667,84.13564889,84.03177222,120.3835722,120.1859611,120.4271111,120.2300333,80.44399278,80.366335
,1.095111111,1.081922222,2.194433333,2.5864,2.560316667,1.812938889,,,,,1483.357833,1485.839833,1484.708778,1550.804167,,,,,1501.1775,52.6,52.6,53.2,53.2,51.7,51.7,80.5,80.5,3,1.290861111,1.806,2.390227778,5308.633333,5163.75,5301.716667,5292.311111,5271.45,5299.244444,1163.0645,1406.675444,8.729722222,4.437055556,4.442166667,23.93483333,98.19444444,100.0,100.0,100.0,100.0,100.0,100.0,92.26666667,92.58888889,84.13627333,84.03197278,120.3845667,120.1863333,120.4273611,120.2309056,80.44498056,80.36676611
,1.089283333,1.085905556,3.885088889,4.551855556,4.542411111,3.213294444,,,,,1483.376222,1485.856278,1484.726667,1550.838056,,,,,1501.199389,52.6,52.6,53.2,53.2,51.7,51.7,80.63333333,80.63333333,3,1.285316667,1.8,4.217061111,5358.461111,5098.766667,5318.327778,5259.088889,5267.566667,5309.0,1135.101056,1562.814444,10.85972222,4.822277778,4.712555556,17.87055556,97.76111111,100.0,100.0,100.0,100.0,100.0,100.0,90.34444444,90.87222222,84.17555278,83.99091,120.4589667,120.1100278,120.5024278,120.1538056,80.47365333,80.33475889
,1.094033333,1.087272222,4.897144444,5.728216667,5.699005556,4.0229,,,,,1483.385111,1485.863556,1484.731778,1550.776389,,,,,1501.189333,52.6,52.6,53.2,53.2,51.7,51.7,81.0,81.0,3,1.283416667,1.833,5.298966667,5401.0,5040.655556,5304.2,5255.644444,5243.25,5310.194444,1058.419556,1597.827222,12.20811111,5.032722222,5.199333333,17.18294444,97.30555556,100.0,100.0,100.0,100.0,100.0,100.0,88.46666667,89.29444444,84.19924444,83.96651667,120.5038,120.0647056,120.5467,120.1093778,80.49425111,80.32075611
,1.110888889,1.098283333,5.397344444,6.286433333,6.228233333,4.356344444,,,,,1483.464889,1485.944889,1484.8155,1550.805833,,,,,1501.257389,52.6,52.6,53.2,53.2,51.7,51.7,81.0,81.0,3,1.293994444,1.828,5.801277778,5416.433333,5015.85,5308.261111,5242.088889,5240.022222,5306.522222,1034.053278,1564.187611,11.72133333,4.921333333,4.935166667,18.32244444,97.47222222,100.0,100.0,100.0,100.0,100.0,100.0,89.08333333,90.20555556,84.20669722,83.95022167,120.5188111,120.03705,120.5604667,120.0825611,80.49982444,80.31219333
,1.100666667,1.092511111,5.377255556,6.272505556,6.234022222,4.407855556,,,,,1483.340667,1485.818944,1484.6885,1550.641611,,,,,1501.1225,52.6,52.6,53.2,53.2,51.7,51.7,81.0,81.0,3,1.2868,1.811,5.802661111,5417.111111,5018.127778,5312.3,5245.644444,5241.644444,5307.088889,1049.6075,1566.328167,11.549,5.059166667,4.909444444,17.01955556,97.13888889,100.0,100.0,100.0,100.0,100.0,100.0,87.63333333,88.94444444,84.21318333,83.95775722,120.5284611,120.0477611,120.5709667,120.0925667,80.50894111,80.31977167
,1.187527778,1.052705556,2.969761111,3.64525,3.311844444,2.469727778,,,,,1541.515889,1498.550389,1502.126389,1551.32,,,,,1523.378056,77.50888889,77.50888889,69.35277778,69.35277778,69.4,69.4,84.88888889,84.88888889,3,1.375172222,2.2,3.227816667,4208.505556,4349.208333,3475.411111,3764.988889,5235.722222,5045.894444,562.6939111,771.0562611,12.49733333,4.774277778,5.686944444,36.38755556,94.11666667,99.53888889,99.53888889,100.0,100.0,100.0,100.0,73.63888889,79.58333333,80.97670556,80.84693833,119.4027833,119.1279667,119.0594889,118.8085667,80.43156778,80.32603944
,1.064922222,0.868344444,2.915638889,3.618711111,3.311838889,2.513666667,,,,,1542.248556,1498.846778,1502.5275,1551.382944,,,,,1523.751389,77.4,77.4,70.09722222,70.09722222,69.30666667,69.30666667,84.61111111,84.61111111,3,1.271911111,2.09,3.216933333,3876.957389,3556.2,3267.927778,3596.116667,5307.311111,5105.944444,640.3673056,846.9639111,12.97138889,5.062277778,5.667777778,35.56272222,94.26111111,99.89444444,99.89444444,100.0,100.0,100.0,100.0,73.86666667,79.47222222,80.93730833,80.80951111,119.3782333,119.1053167,119.0274833,118.7770167,80.42996611,80.32193778
,1.497855556,1.128044444,2.873127778,3.627777778,3.30635,2.526272222,,,,,1543.057111,1499.236333,1502.829611,1551.286722,,,,,1524.102222,77.08,77.08,70.655,70.655,69.0,69.0,83.74444444,83.74444444,3,1.04605,2.07,3.214244444,5101.827778,5018.091667,3277.766667,3586.627778,5075.627778,4886.266667,706.0971889,983.8003833,12.20255556,4.777888889,5.6495,30.70566667,94.65555556,99.89444444,99.89444444,100.0,100.0,100.0,100.0,75.96111111,80.75555556,80.89413944,80.76790333,119.3475111,119.0739333,119.0033333,118.7534611,80.43528889,80.32704667
,1.152322222,1.048,2.979433333,3.609827778,3.343794444,2.500894444,,,,,1525.045833,1499.010167,1502.237833,1550.663111,,,,,1519.238889,69.21444444,69.21444444,71.03777778,71.03777778,69.0,69.0,82.6,82.6,3,1.5761,1.76,3.2321,4524.819444,4526.172222,5295.966667,5161.777778,5274.911111,5053.444444,785.8177389,994.2056278,12.04416667,5.058388889,5.759333333,30.06111111,94.56666667,99.96666667,99.96666667,100.0,100.0,100.0,100.0,75.52222222,80.23888889,81.88012,81.74598222,119.3650722,119.0924833,119.0514444,118.7989611,80.46683389,80.35961278
,1.172,1.032044444,3.924827778,4.537555556,4.044027778,3.213655556,,,,,1483.856833,1486.375389,1502.266389,1550.286556,,,,,1505.696056,52.7,52.7,52.9,52.9,69.0,69.0,81.7,81.7,3,1.214477778,0.572,4.034633333,5615.4,5319.572222,4933.894444,4910.338889,4970.111111,4701.327778,934.8723333,1276.084489,10.38677778,4.743888889,5.695666667,20.47061111,94.82222222,100.0,100.0,100.0,100.0,100.0,100.0,77.22222222,80.85555556,84.14917111,83.96285222,120.4163222,120.0687611,119.0762111,118.7700389,80.50147667,80.36410444
,1.187472222,1.028405556,4.870161111,5.655472222,4.966666667,3.958811111,,,,,1483.988056,1486.503222,1502.250778,1550.305389,,,,,1505.761778,52.7,52.7,52.9,52.9,69.0,69.0,80.9,80.9,3,1.213616667,0.533,4.998972222,5663.905556,5292.077778,4942.983333,4885.183333,5167.183333,4887.855556,1026.973611,1501.827111,11.09905556,4.965388889,5.801944444,19.53061111,95.42222222,100.0,100.0,100.0,100.0,100.0,100.0,79.52777778,83.4,84.16450222,83.93291667,120.4490667,120.0159889,119.1130444,118.7361,80.516575,80.34728667
,1.178994444,1.031088889,5.405238889,6.285633333,5.566127778,4.390483333,,,,,1484.099556,1486.613,1502.225667,1550.354611,,,,,1505.823111,52.31111111,52.31111111,52.9,52.9,69.0,69.0,80.9,80.9,3,1.216822222,0.667,5.570161111,5361.094444,4958.877778,4940.766667,4877.605556,5249.427778,4944.466667,1072.656,1598.583056,11.15705556,4.753722222,5.565611111,20.13777778,96.4,100.0,100.0,100.0,100.0,100.0,100.0,83.26666667,87.05555556,84.17081333,83.91413722,120.4645222,119.9831611,119.1377833,118.7157611,80.52309778,80.33576333
,1.150772222,1.042366667,5.941555556,6.8771,6.287127778,4.864694444,,,,,1483.903167,1486.4105,1502.121889,1550.200833,,,,,1505.658889,52.3,52.3,52.9,52.9,68.5,68.5,80.56888889,80.56888889,3,1.220938889,0.794,6.183077778,5397.9,4943.555556,4918.038889,4865.211111,5203.288889,4838.488889,1083.110556,1574.3385,11.77683333,4.825666667,5.546277778,19.04144444,95.65,100.0,100.0,100.0,100.0,100.0,100.0,79.48888889,85.07777778,84.19482778,83.91267667,120.5037889,119.9771278,119.1719889,118.6983889,80.54111667,80.333905
,1.148861111,1.045761111,5.943827778,6.877994444,6.316816667,4.85865,,,,,1484.061111,1486.571667,1502.1875,1550.165667,,,,,1505.746167,52.3,52.3,52.9,52.9,68.5,68.5,80.5,80.5,3,1.22315,0.9,6.193783333,5397.022222,4948.594444,4925.238889,4871.761111,5239.6,4876.1,1099.104056,1660.010611,12.24633333,5.080444444,5.628277778,18.73955556,95.49444444,100.0,100.0,100.0,100.0,100.0,100.0,78.75,84.48888889,84.185935,83.90364222,120.4908222,119.9640778,119.1677889,118.6922389,80.54248111,80.33620278
,1.147172222,1.047438889,5.937027778,6.870805556,6.325561111,4.829477778,,,,,1483.858333,1486.364778,1502.063222,1549.995389,,,,,1505.5705,52.3,52.3,52.9,52.9,68.5,68.5,80.5,80.5,3,1.228538889,0.794,6.189288889,5406.761111,4955.977778,4930.277778,4874.672222,5383.483333,5015.511111,1125.290389,1648.640944,12.3875,5.005166667,5.702333333,18.85922222,94.83333333,100.0,100.0,100.0,100.0,100.0,100.0,75.65555556,82.48333333,84.19727611,83.91521222,120.5072556,119.9811167,119.1779722,118.7018056,80.55099833,80.34572556
,1.153188889,1.053,5.954311111,6.867555556,6.33645,4.867411111,,,,,1483.837833,1486.346667,1502.072278,1549.981222,,,,,1505.5595,52.3,52.3,52.9,52.9,68.5,68.5,80.5,80.5,3,1.229144444,0.856,6.199966667,5408.655556,4956.2,4930.811111,4873.9,5488.05,5108.2,1174.45635,1662.044611,12.32983333,4.954666667,5.573666667,19.05355556,94.96666667,100.0,100.0,100.0,100.0,100.0,100.0,74.79444444,84.05555556,84.19901,83.91585333,120.5087444,119.9825611,119.1774833,118.7007889,80.55216667,80.34570778
,1.152072222,1.053155556,5.939233333,6.879805556,6.349988889,4.832405556,,,,,1484.056611,1486.565944,1502.280111,1550.034333,,,,,1505.734444,52.3,52.3,52.9,52.9,68.5,68.5,80.5,80.5,3,1.232594444,0.988888889,6.202361111,5402.094444,4957.044444,4929.522222,4877.105556,5544.494444,5152.744444,1145.3155,1656.614556,12.26188889,5.090555556,5.516,20.14922222,95.36666667,100.0,100.0,100.0,100.0,100.0,100.0,77.85555556,84.38888889,84.18610722,83.90393333,120.4913222,119.9644056,119.1614389,118.6839222,80.54749333,80.34376611
,1.138366667,1.0425,6.386061111,7.383433333,6.822677778,5.276905556,,,,,1484.069111,1486.577667,1502.317111,1549.877833,,,,,1505.710333,52.3,52.3,52.9,52.9,67.7,67.7,80.0,80.0,3,1.2225,0.733333333,6.684383333,5421.211111,4935.494444,4921.066667,4858.833333,4867.283333,4456.033333,1261.806333,1847.845056,12.29055556,5.113722222,5.588666667,20.21705556,94.49444444,100.0,100.0,100.0,100.0,100.0,100.0,72.93333333,82.2,84.196085,83.89264444,120.5100111,119.9443778,119.1763667,118.6635722,80.56671111,80.34308778
,0.916138889,1.992583333,6.994833333,8.078527778,7.479911111,5.703338889,,,,,1484.025778,1486.530167,1502.281333,1541.02,,,,,1505.535056,52.3,52.3,52.9,52.9,66.8,66.8,79.10444444,79.10444444,3,1.124516667,1.016666667,7.316261111,5441.522222,4908.922222,4926.438889,4839.011111,4314.055556,3883.677778,865.71045,1706.998778,11.92455556,5.064722222,5.527333333,24.64322222,91.48333333,100.0,100.0,100.0,100.0,100.0,100.0,53.21111111,78.28333333,84.21306833,83.88095889,120.5406389,119.9219944,119.2042222,118.6419611,80.13975778,79.90040667
,0.0,0.0,3.107061111,3.512627778,3.317233333,0.0,,,,,1438.669,1514.623889,1517.042389,0.0,,,,,1526.604333,87.90555556,87.90555556,80.3,80.3,80.5,80.5,97.34666667,97.34666667,3,1.174856287,0.0,3.259622222,179.3264272,205.4892333,1754.218611,2062.488889,1399.037889,1686.194278,0.0,0.0,39.393,7.016555556,7.226777778,0.0,61.42777778,56.52222222,63.52222222,90.36666667,90.36666667,94.98333333,94.98333333,0.111111111,0.294444444,74.690575,74.55761389,118.1291444,117.8702056,117.8873444,117.6419111,0.0,0.0
,0.0,0.0,2.267005556,3.508016667,3.325572222,0.0,,,,,1473.216389,1514.580889,1516.976389,0.0,,,,,1526.854111,87.7,87.7,80.3,80.3,80.5,80.5,97.50166667,97.50166667,3,1.22119883,0.0,3.025944444,186.4404833,217.1264444,1690.274056,2097.869,1370.127444,1619.820333,0.0,0.0,38.75733333,6.753444444,6.876,0.0,61.37222222,55.46666667,63.11666667,90.45555556,90.45555556,95.43333333,95.43333333,0.072222222,0.25,76.90191778,76.80679056,118.1323389,117.8736444,117.8926444,117.6467333,0.0,0.0
,0.0,0.0,2.327466667,3.519555556,3.327438889,0.0,,,,,1507.758611,1514.6885,1517.054778,0.0,,,,,1527.202833,87.70722222,87.70722222,80.3,80.3,80.5,80.5,97.31444444,97.31444444,3,1.848737143,0.0,3.031855556,177.6081389,209.1152111,1847.714889,2120.7935,1337.901833,1638.603389,0.0,0.0,40.80311111,6.518444444,7.595833333,0.0,61.9,58.55,65.85,88.96111111,88.96111111,96.15555556,96.15555556,0.066666667,0.322222222,78.23916667,78.14235833,118.1243833,117.86485,117.8868222,117.6404556,0.0,0.0
