,Profile factor,Symmetry,Crossflow,Flow Velocity1,Flow Velocity2,Flow Velocity4,Speed of Sound1,Speed of Sound2,Speed of Sound3,Speed of Sound4,Signal Strength1,Signal Strength3,Signal Strength5,Signal Strength7,Signal Quality1,Signal Quality2,Signal Quality3,Signal Quality4,Signal Quality5,Signal Quality6,Signal Quality7,Signal Quality8,Gain1,Gain3,Gain5,Gain7,Transit time7,Class Attruibute
147,1.10400551022571,0.993223912061437,1.00439127801333,5.23611111111111,5.75722222222222,5.24944444444444,1484.10277777778,1484.06666666667,1484.10277777778,1483.9,62.0,63.0,61.0,61.0,3615.86111111111,3379.05555555556,3371.08333333333,3361.27777777778,3381.72222222222,3473.94444444444,3602.08333333333,3207.33333333333,15.4,10.0,17.1,18.1,86.2294444444444,4
148,1.10685040413409,0.993130766145207,1.00342716024494,5.23138888888889,5.7725,5.25055555555556,1484.10555555555,1484.03055555556,1484.1,1483.89722222222,62.0,63.0,61.0,61.0,3602.5,3392.91666666667,3382.80555555556,3359.77777777778,3386.91666666667,3476.80555555556,3598.86111111111,3207.13888888889,15.4,10.0,17.1,18.1,86.2291666666666,4
149,1.10612428026621,0.994476546566958,1.00273049191519,9.27305555555556,10.2319444444444,9.30055555555556,1484.09444444444,1484.01111111111,1484.05555555555,1483.86388888889,62.0,63.0,61.0,61.0,3576.58333333333,3201.11111111111,3323.86111111111,3302.30555555556,3242.41666666667,3425.94444444444,3636.44444444444,2964.41666666667,15.4,10.0,17.1,18.1,86.3652777777777,4
150,1.10304204657576,0.996681790478769,1.00380576981888,11.6863888888889,12.8436111111111,11.6805555555556,1484.05277777778,1483.98611111111,1484.03333333333,1483.85555555556,62.0,63.0,61.0,61.0,3470.69444444444,3091.47222222222,3249.52777777778,3263.63888888889,3181.0,3404.94444444444,3662.52777777778,2810.11111111111,15.4,10.0,17.1,18.1,86.4452777777778,4
151,1.11091466675397,0.995059308922127,1.00785824025247,12.7455555555556,14.0519444444444,12.7069444444444,1484.11666666667,1484.02222222222,1484.05833333333,1483.89722222222,62.0,63.0,61.0,61.0,3448.36111111111,3002.30555555556,3217.72222222222,3240.02777777778,3159.88888888889,3371.61111111111,3652.66666666667,2735.83333333333,15.4,10.0,17.1,18.1,86.4763888888889,4
152,1.1029311001142,0.99056982550059,1.00329472222798,12.7286111111111,13.9988888888889,12.8116666666667,1483.98888888889,1483.90277777778,1483.92777777778,1483.78888888889,62.0,63.0,61.0,61.0,3439.47222222222,2987.72222222222,3218.75,3226.55555555556,3168.11111111111,3373.61111111111,3648.11111111111,2741.83333333333,15.3,10.0,17.1,18.1,86.4852777777778,4
153,1.1019296922426,1.00422670509126,1.0081210592686,9.38388888888889,12.6547222222222,5.25833333333333,2675.1,1484.69166666667,1484.70833333333,1483.43888888889,61.1944444444444,62.8611111111111,59.8888888888889,61.0,3534.69444444444,3071.11111111111,3309.05555555556,3325.55555555556,3138.02777777778,3366.33333333333,3454.38888888889,3076.41666666667,43.1694444444445,40.725,42.4972222222222,17.7,86.2558333333334,4
154,1.09755076407787,1.09755076407787,1.0081210592686,9.38388888888889,5.82555555555555,5.30777777777778,2675.1,1483.53888888889,1484.70833333333,1483.67222222222,61.5,63.0,60.6388888888889,61.0,3534.69444444444,3071.11111111111,3161.58333333333,3141.44444444444,3138.02777777778,3366.33333333333,3445.88888888889,3062.02777777778,43.825,9.1,41.9472222222222,17.7,86.2444444444444,4
155,1.09876497695853,1.09876497695853,1.0081210592686,9.38388888888889,8.27888888888889,7.53472222222222,2675.1,1484.37777777778,1484.70833333333,1484.49722222222,61.4722222222222,63.0,62.5555555555556,61.0,3534.69444444444,3071.11111111111,3091.33333333333,3094.97222222222,3138.02777777778,3366.33333333333,3468.52777777778,2922.72222222222,43.6583333333333,9.1,42.3472222222222,17.7,86.2708333333334,4
156,1.09556263969807,1.09556263969807,1.0081210592686,9.38388888888889,8.30527777777778,7.58083333333333,2675.1,1484.73888888889,1484.70833333333,1484.85833333333,60.5833333333333,63.0,61.75,61.0,3534.69444444444,3071.11111111111,3088.94444444444,3094.83333333333,3138.02777777778,3366.33333333333,3482.5,2918.33333333333,43.8388888888889,9.1,41.2111111111111,17.7,86.2513888888889,4
157,1.10049173660665,1.10049173660665,1.0081210592686,9.38388888888889,8.26805555555555,7.51305555555555,2675.1,1485.07222222222,1484.70833333333,1485.19444444444,60.5555555555556,63.0,60.8888888888889,61.0,3534.69444444444,3071.11111111111,3108.47222222222,3109.27777777778,3138.02777777778,3366.33333333333,3467.25,2930.58333333333,42.9388888888889,9.1,43.3583333333333,17.7,86.23,4
158,1.10573861532766,1.10573861532766,1.0081210592686,9.38388888888889,8.29611111111111,7.50277777777778,2675.1,1484.31111111111,1484.70833333333,1484.44166666667,61.4444444444444,63.0,61.7222222222222,61.0,3534.69444444444,3071.11111111111,3083.47222222222,3080.36111111111,3138.02777777778,3366.33333333333,3457.80555555556,2912.22222222222,43.2388888888889,9.1,42.3888888888889,17.7,86.2733333333334,4
159,1.10064539922552,1.10064539922552,1.0081210592686,9.38388888888889,8.29,7.53194444444444,2675.1,1484.40555555556,1484.70833333333,1484.525,61.5,63.0,60.9722222222222,61.0,3534.69444444444,3071.11111111111,3075.0,3093.88888888889,3138.02777777778,3366.33333333333,3450.58333333333,2911.0,42.8472222222222,9.1,42.1194444444444,17.7,86.2677777777778,4
160,1.09080556882048,1.09080556882048,1.0081210592686,9.38388888888889,8.24861111111111,7.56194444444445,2675.1,1484.30555555556,1484.70833333333,1484.43888888889,62.4722222222222,63.0,62.6111111111111,61.0,3534.69444444444,3071.11111111111,3084.0,3080.44444444444,3138.02777777778,3366.33333333333,3453.77777777778,2911.08333333333,43.7111111111111,9.1,41.4527777777778,17.7,86.2758333333333,4
161,1.09756097560976,1.09756097560976,1.0081210592686,9.38388888888889,10.1375,9.23638888888889,2675.1,1484.21388888889,1484.70833333333,1484.35555555556,62.5277777777778,63.0,59.8333333333333,61.0,3534.69444444444,3071.11111111111,3039.47222222222,3081.80555555556,3138.02777777778,3366.33333333333,3461.86111111111,2816.88888888889,41.5888888888889,9.1,42.4638888888889,17.7,86.335,4
162,1.09370125974805,1.09370125974805,1.0081210592686,9.38388888888889,12.6611111111111,11.5763888888889,2675.1,1484.3,1484.70833333333,1484.40833333333,61.6388888888889,63.0,61.0,61.0,3534.69444444444,3071.11111111111,3161.83333333333,3165.61111111111,3138.02777777778,3366.33333333333,3494.36111111111,2675.33333333333,42.9361111111111,9.6,42.2138888888889,17.7,86.4119444444444,4
163,0.587194725601262,1.95067109749255,0.410708758898173,11.0583333333333,14.0522222222222,12.8727777777778,1650.18611111111,1484.37777777778,1484.70833333333,1484.52777777778,62.8611111111111,63.0,59.0555555555556,61.0,2876.91666666667,2464.22222222222,3111.91666666667,3141.75,3138.02777777778,3366.33333333333,3465.69444444444,2589.47222222222,19.0527777777778,9.6,43.4694444444445,17.7,86.4461111111111,4
164,0.549717547837848,2.10320036643896,0.477172326185463,13.9819444444444,15.3536111111111,13.9480555555556,1484.59166666667,1484.125,1484.70833333333,1484.25555555556,62.0,63.0,59.9166666666667,61.0,3505.91666666667,2968.94444444444,3246.5,3269.86111111111,3138.02777777778,3366.33333333333,3417.97222222222,2505.02777777778,15.6,10.1,42.7722222222222,17.7,86.4994444444444,4
165,0.548243703469032,2.07590181346131,0.472288385317128,13.935,15.3825,14.1227777777778,1484.78611111111,1484.31111111111,1484.70833333333,1484.45833333333,62.0,63.0,62.5,61.0,3495.02777777778,2939.66666666667,3233.69444444444,3254.94444444444,3138.02777777778,3366.33333333333,3436.69444444444,2509.11111111111,15.6,10.1,42.4055555555556,17.7,86.4905555555555,4
166,0.552583272972625,2.07783394637975,0.468825682906224,13.8733333333333,15.4697222222222,14.1219444444444,1484.57777777778,1484.10555555555,1484.70833333333,1484.26944444444,62.0,63.0,61.6666666666667,61.0,3490.19444444444,2969.5,3238.38888888889,3258.5,3138.02777777778,3366.33333333333,3621.33333333333,2652.05555555556,15.6,10.1,41.9055555555556,18.1,86.5033333333333,4
167,0.549092997465147,2.09414184565484,0.475682915786295,14.0083333333333,15.4038888888889,14.045,1484.54722222222,1484.06111111111,1484.70833333333,1484.22777777778,62.0,63.0,62.5,61.0,3551.44444444444,2940.36111111111,3253.05555555556,3268.77777777778,3138.02777777778,3366.33333333333,3635.86111111111,2655.80555555556,15.6,10.1,40.3194444444444,18.1,86.5022222222222,4
168,0.553181514398858,2.10261826007252,0.473907405128592,13.9069444444444,15.4047222222222,13.9405555555556,1484.73611111111,1484.29166666667,1484.70833333333,1484.43333333333,62.0,63.0,61.6111111111111,61.0,3506.22222222222,2946.91666666667,3221.58333333333,3261.69444444444,3138.02777777778,3366.33333333333,3634.16666666667,2667.91666666667,15.6,10.1,42.1388888888889,18.1,86.4872222222222,4
169,0.546260113379935,2.08262316667277,0.475628545416345,15.0922222222222,16.5416666666667,15.1894444444444,1484.78888888889,1484.33333333333,1484.70833333333,1484.48055555556,61.9722222222222,63.0,60.9166666666667,61.0,3472.58333333333,2904.75,3201.41666666667,3231.55555555556,3138.02777777778,3366.33333333333,3626.47222222222,2597.66666666667,15.6277777777778,10.1,40.7555555555556,18.1083333333333,86.5241666666667,4
170,0.548578079141786,2.07691534285139,0.472218213306393,16.36,18.0683333333333,16.5766666666667,1484.65,1484.16666666667,1484.70833333333,1484.39166666667,61.1944444444444,63.0,60.1944444444444,61.7777777777778,3484.41666666667,2943.77777777778,3150.27777777778,3176.86111111111,3138.02777777778,3366.33333333333,3605.61111111111,2599.27777777778,16.1055555555556,10.1,41.2972222222222,18.6666666666667,86.5819444444444,4
171,1.1019296922426,1.00422670509126,1.0081210592686,9.38388888888889,12.6547222222222,4.04833333333333,2675.1,1484.69166666667,1353.6,412.336111111111,57.3611111111111,57.0555555555556,57.1666666666667,60.1111111111111,3534.69444444444,3071.11111111111,3309.05555555556,3325.55555555556,1402.0,1537.0,1011.75,716.0,46.2222222222222,48.0722222222222,47.2805555555556,36.9888888888889,24.0297222222222,4
172,1.1019296922426,1.00422670509126,1.0081210592686,9.38388888888889,12.6547222222222,14.5475,2675.1,1484.69166666667,1353.6,1484.425,62.6388888888889,64.2777777777778,57.6111111111111,61.0,3534.69444444444,3071.11111111111,3309.05555555556,3325.55555555556,1402.0,1537.0,3645.08333333333,2580.5,44.725,44.1083333333333,45.3111111111111,18.2361111111111,86.505,4
173,1.1019296922426,1.00422670509126,1.0081210592686,9.38388888888889,12.6547222222222,14.5141666666667,2675.1,1484.69166666667,1353.6,1484.39722222222,59.1666666666667,56.3611111111111,59.1666666666667,61.0,3534.69444444444,3071.11111111111,3309.05555555556,3325.55555555556,1402.0,1537.0,3556.58333333333,2546.22222222222,46.9222222222222,47.4166666666667,45.5722222222222,18.1888888888889,86.5055555555556,4
174,1.1019296922426,1.00422670509126,1.0081210592686,9.38388888888889,12.6547222222222,14.4269444444444,2675.1,1484.69166666667,1353.6,1484.4,58.2777777777778,63.1666666666667,56.3888888888889,61.0,3534.69444444444,3071.11111111111,3309.05555555556,3325.55555555556,1402.0,1537.0,3658.13888888889,2548.41666666667,46.5166666666667,46.1861111111111,46.8583333333333,18.2055555555556,86.5041666666667,4
175,1.1019296922426,1.00422670509126,1.0081210592686,9.38388888888889,12.6547222222222,14.5002777777778,2675.1,1484.69166666667,1353.6,1484.44444444444,60.1666666666667,54.5277777777778,58.0,61.0,3534.69444444444,3071.11111111111,3309.05555555556,3325.55555555556,1402.0,1537.0,3629.94444444444,2587.13888888889,43.6083333333333,47.2472222222222,48.0055555555556,18.2,86.5047222222222,4
176,1.1019296922426,1.00422670509126,1.0081210592686,9.38388888888889,12.6547222222222,14.3827777777778,2675.1,1484.69166666667,1353.6,1484.49444444444,59.3888888888889,59.4444444444444,67.2777777777778,61.0,3534.69444444444,3071.11111111111,3309.05555555556,3325.55555555556,1402.0,1537.0,3651.27777777778,2601.22222222222,45.3944444444444,42.2472222222222,41.0416666666667,18.2,86.5,4
177,1.1019296922426,1.00422670509126,1.0081210592686,9.38388888888889,12.6547222222222,15.7905555555556,2675.1,1484.69166666667,1353.6,1484.67222222222,59.3055555555556,57.25,59.2222222222222,61.0,3534.69444444444,3071.11111111111,3309.05555555556,3325.55555555556,1402.0,1537.0,3541.02777777778,2522.08333333333,45.3222222222222,47.825,44.4083333333333,18.7861111111111,86.5338888888889,4
178,1.1019296922426,1.00422670509126,1.0081210592686,9.38388888888889,12.6547222222222,16.7680555555556,2675.1,1484.69166666667,1353.6,1508.325,61.4722222222222,59.6111111111111,60.0555555555556,63.4166666666667,3534.69444444444,3071.11111111111,3309.05555555556,3325.55555555556,1402.0,1537.0,3176.80555555556,2343.05555555556,43.5861111111111,43.5722222222222,41.8388888888889,19.2666666666667,85.3116666666667,4
